rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1749500930017184599,,20376,,1748034785,545719904,"""base_link""",,-1.6695451736450196e-05,7.241512835025785e-06,-2.730361223220825e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500930295270965,,20377,,1748034785,680632464,"""base_link""",,-1.4921773970127107e-05,4.997896403074262e-06,-2.5740915536880494e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500930533114328,,20378,,1748034785,805655232,"""base_link""",,-1.380288451910019e-05,7.037186622619626e-06,-2.6699513196945192e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500930575722160,,20379,,1748034785,825591232,"""base_link""",,-1.4837063848972322e-05,9.822471439838406e-06,-2.4582675099372864e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500930813198682,,20380,,1748034785,945616976,"""base_link""",,-1.6340529918670654e-05,8.092197775840757e-06,-2.6557165384292605e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500930852983238,,20381,,1748034785,965531976,"""base_link""",,-1.9238245487213136e-05,5.6383777409791915e-06,-2.7351415157318116e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931134469792,,20382,,1748034786,105534768,"""base_link""",,-1.6705454885959626e-05,7.337939739227292e-06,-2.9358002543449405e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931374187732,,20383,,1748034786,225432280,"""base_link""",,-1.49765282869339e-05,1.0876272618770597e-05,-2.403121441602707e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931414156245,,20384,,1748034786,245505280,"""base_link""",,-1.7132872343063356e-05,1.192476153373718e-05,-2.6018890738487246e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931657561154,,20385,,1748034786,370374304,"""base_link""",,-1.5783508121967317e-05,1.1762347817420956e-05,-2.553768754005432e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931731523488,,20386,,1748034786,405549304,"""base_link""",,-2.159608155488968e-05,1.1670185625553128e-05,-2.208210527896881e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931935439218,,20387,,1748034786,505536072,"""base_link""",,-1.5720444917678832e-05,1.1827033758163449e-05,-2.555957138538361e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500931973183640,,20388,,1748034786,525330072,"""base_link""",,-1.3128150999546051e-05,1.3075846433639524e-05,-2.9236453771591187e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932214941204,,20389,,1748034786,645276584,"""base_link""",,-1.2360173463821412e-05,1.3537189364433286e-05,-2.623517215251923e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932293945658,,20390,,1748034786,685292096,"""base_link""",,-1.2629139423370361e-05,1.5874041616916653e-05,-2.73126631975174e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932492247992,,20391,,1748034786,785234352,"""base_link""",,-1.4263924956321717e-05,1.2138130515813824e-05,-2.549290359020233e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932574311119,,20392,,1748034786,825259352,"""base_link""",,-1.3185711205005646e-05,1.4669457077980038e-05,-2.5631657242774967e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932777854537,,20393,,1748034786,930228888,"""base_link""",,-1.638309806585312e-05,1.2249708175659177e-05,-2.407023161649704e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500932816276994,,20394,,1748034786,945181888,"""base_link""",,-1.6137693822383882e-05,1.36761799454689e-05,-2.4739664793014527e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933098439712,,20395,,1748034787,90122680,"""base_link""",,-1.6868913173675537e-05,1.5092840790748594e-05,-2.2867771983146672e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933333051948,,20396,,1748034787,205054448,"""base_link""",,-1.5855568647384646e-05,1.3094112277030941e-05,-2.677462697029114e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933376892457,,20397,,1748034787,230117448,"""base_link""",,-1.5817904472351075e-05,1.2391453981399533e-05,-2.8758162260055542e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933616730447,,20398,,1748034787,350029704,"""base_link""",,-1.5257716178894043e-05,1.3480080664157865e-05,-2.5719308853149414e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933656471092,,20399,,1748034787,370066704,"""base_link""",,-1.393190771341324e-05,1.2057112157344815e-05,-2.7283209562301637e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933897039932,,20400,,1748034787,489949216,"""base_link""",,-1.5687945485115053e-05,1.3285659253597256e-05,-2.5476762652397155e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500933937934438,,20401,,1748034787,510007216,"""base_link""",,-1.4622977375984192e-05,1.3391432166099545e-05,-2.4913617968559266e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934173426053,,20402,,1748034787,624965752,"""base_link""",,-1.419661045074463e-05,1.2582531571388241e-05,-2.364386022090912e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934253259477,,20403,,1748034787,664977752,"""base_link""",,-1.847904920578003e-05,1.1634439229965207e-05,-2.409847527742386e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934492368994,,20404,,1748034787,784846472,"""base_link""",,-1.3184106349945068e-05,1.3731747865676877e-05,-2.662532925605774e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934531059491,,20405,,1748034787,804839472,"""base_link""",,-1.2530772387981416e-05,1.3916417956352232e-05,-2.465628236532212e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934736878273,,20406,,1748034787,909806216,"""base_link""",,-1.3837929069995882e-05,1.3770814239978788e-05,-2.550860941410065e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500934776659426,,20407,,1748034787,929792216,"""base_link""",,-1.2757985293865204e-05,1.426039934158325e-05,-2.7758932113647465e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935050189659,,20408,,1748034788,64840448,"""base_link""",,-1.3737313449382783e-05,1.5441738069057463e-05,-2.5283613801002506e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935096197116,,20409,,1748034788,89839240,"""base_link""",,-1.2540146708488465e-05,1.6323545575141904e-05,-2.6512151956558233e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935331897889,,20410,,1748034788,204746240,"""base_link""",,-1.4635252952575684e-05,1.4424455165863035e-05,-2.5309410691261297e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935371648672,,20411,,1748034788,224688240,"""base_link""",,-1.8928295373916626e-05,1.2966001033782956e-05,-2.369012087583542e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935575263742,,20412,,1748034788,329642240,"""base_link""",,-1.418064832687378e-05,1.271247863769531e-05,-2.4311865866184234e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935651117201,,20413,,1748034788,364846240,"""base_link""",,-1.1841896921396257e-05,1.1847461760044095e-05,-2.8364750742912293e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500935900128231,,20414,,1748034788,489821008,"""base_link""",,-9.25062894821167e-06,1.4889773726463315e-05,-2.6311787962913518e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936170356775,,20415,,1748034788,624589520,"""base_link""",,-1.1236543953418733e-05,1.443364322185516e-05,-2.7004709839820865e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936210290978,,20416,,1748034788,644583520,"""base_link""",,-1.3719947636127472e-05,1.827251017093658e-05,-2.3271156847476963e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936413956788,,20417,,1748034788,744489520,"""base_link""",,-1.1332883685827256e-05,1.4314645528793333e-05,-2.7023863792419437e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936453957400,,20418,,1748034788,764841520,"""base_link""",,-1.2492375075817108e-05,1.607038080692291e-05,-2.6579013466835026e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936731647415,,20419,,1748034788,904447288,"""base_link""",,-1.12129345536232e-05,1.5837542712688443e-05,-2.5992238521575932e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1749500936775399467,,20420,,1748034788,929412288,"""base_link""",,-1.0405208170413971e-05,1.4286535978317257e-05,-2.774225771427155e-05,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
